Header,Cluster
"NR_026237.1 Paeniglutamicibacter sulfureus strain DSM 20167 16S ribosomal RNA, partial sequence",0
"NR_026238.1 Glutamicibacter uratoxydans strain DSM 20647 16S ribosomal RNA, partial sequence",0
"NR_027599.1 Brachybacterium faecium DSM 4810 16S ribosomal RNA, partial sequence",0
"NR_026241.1 Brevibacterium iodinum strain DSM 20626 16S ribosomal RNA, partial sequence",0
"NR_037075.1 Cellulomonas biazotea strain 127 16S ribosomal RNA, partial sequence",0
"NR_037077.1 Cellulomonas cellasea strain NRS-124 16S ribosomal RNA, partial sequence",0
"NR_029291.1 Cellulosimicrobium cellulans strain DSM 43879 16S ribosomal RNA, partial sequence",0
"NR_037076.1 Cellulomonas fimi strain NRS-133 16S ribosomal RNA, partial sequence",0
"NR_119160.1 Actinotalea fermentans ATCC 43279 = JCM 9966 = DSM 3133 16S ribosomal RNA, partial sequence",0
"NR_119161.1 Oerskovia turbata NBRC 15015 strain DSM 20577 16S ribosomal RNA, partial sequence",0
"NR_119162.1 Jonesia denitrificans strain DSM 20603 16S ribosomal RNA, partial sequence",0
"NR_044873.1 Rothia mucilaginosa strain DSM 20746 16S ribosomal RNA, partial sequence",0
"NR_044872.1 Dermacoccus nishinomiyaensis strain DSM 20448 16S ribosomal RNA, partial sequence",0
"NR_044871.1 Kocuria rosea strain DSM 20447 16S ribosomal RNA, partial sequence",0
"NR_026256.1 Kytococcus sedentarius strain DSM 20547 16S ribosomal RNA, partial sequence",0
"NR_029297.1 Kocuria varians strain G33 16S ribosomal RNA, partial sequence",0
"NR_026240.1 Promicromonospora citrea strain DSM 43110 16S ribosomal RNA, partial sequence",0
"NR_026239.1 Oerskovia enterophila strain DSM 43852 16S ribosomal RNA, partial sequence",0
"NR_119163.1 Terrabacter tumescens strain DSM 20308 16S ribosomal RNA, partial sequence",0
"NR_029185.1 Butyrivibrio proteoclasticus strain B316 16S ribosomal RNA, partial sequence",0
"NR_119148.1 Mycobacteroides abscessus ATCC 19977 16S ribosomal RNA, partial sequence",-1
"NR_119149.1 Mycobacteroides chelonae strain ATCC 35752 16S ribosomal RNA, partial sequence",-1
"NR_026214.1 Corynebacterium afermentans strain CIP 103499 16S ribosomal RNA, partial sequence",-1
"NR_044865.1 Corynebacterium afermentans subsp. lipophilum strain T18502 16S ribosomal RNA, partial sequence",-1
"NR_119133.1 Corynebacterium ammoniagenes strain CIP 101283 16S ribosomal RNA, partial sequence",-1
"NR_026215.1 Corynebacterium amycolatum strain S160 16S ribosomal RNA, partial sequence",0
"NR_119132.1 Corynebacterium callunae strain CCUG 28793 16S ribosomal RNA, partial sequence",-1
"NR_119134.1 Corynebacterium cystitidis strain CIP 103424 16S ribosomal RNA, partial sequence",-1
"NR_119135.1 Corynebacterium diphtheriae strain CIP 100721 16S ribosomal RNA, partial sequence",0
"NR_119136.1 Corynebacterium flavescens strain CIP 69.5 16S ribosomal RNA, partial sequence",0
"NR_119137.1 Corynebacterium jeikeium strain CIP 103337 16S ribosomal RNA, partial sequence",0
"NR_119138.1 Corynebacterium kutscheri strain CIP 103423 16S ribosomal RNA, partial sequence",-1
"NR_119139.1 Corynebacterium minutissimum strain NCTC 10288 16S ribosomal RNA, partial sequence",0
"NR_026216.1 Corynebacterium matruchotii strain CIP 81.82 16S ribosomal RNA, partial sequence",0
"NR_119140.1 Corynebacterium mycetoides strain CIP 55.51 16S ribosomal RNA, partial sequence",0
"NR_026212.1 Corynebacterium pilosum strain ATCC 29592 16S ribosomal RNA, partial sequence",0
"NR_119118.1 Corynebacterium propinquum DSM 44285 strain CIP 103792 16S ribosomal RNA, partial sequence",0
"NR_119119.1 Corynebacterium pseudodiphtheriticum strain CIP 103420 16S ribosomal RNA, partial sequence",0
"NR_037069.1 Corynebacterium renale strain Charita-a 16S ribosomal RNA, partial sequence",0
"NR_119116.1 Corynebacterium striatum strain CIP 81.15 16S ribosomal RNA, partial sequence",0
"NR_027597.1 Corynebacterium urealyticum strain DSM 7109 16S ribosomal RNA, partial sequence",0
"NR_026213.1 Corynebacterium xerosis strain ATCC 373 16S ribosomal RNA, partial sequence",0
"NR_119117.1 Gordonia rubripertincta strain ATCC 14352 16S ribosomal RNA, partial sequence",0
"NR_119122.1 Gordonia sputi strain ATCC 29627 16S ribosomal RNA, partial sequence",0
"NR_119121.1 Gordonia terrae strain ATCC 25594 16S ribosomal RNA, partial sequence",0
"NR_119123.1 Gordonia aichiensis strain ATCC 33611 16S ribosomal RNA, partial sequence",0
"NR_119124.1 Rhodococcus coprophilus strain ATCC 29080 16S ribosomal RNA, partial sequence",0
"NR_119125.1 Rhodococcus erythropolis strain ATCC 4277 16S ribosomal RNA, partial sequence",-1
"NR_119126.1 Rhodococcoides fascians strain ATCC 12974 16S ribosomal RNA, partial sequence",0
"NR_119120.1 Dietzia maris strain ATCC 35013 16S ribosomal RNA, partial sequence",0
"NR_119127.1 Rhodococcus marinonascens strain ATCC 35653 16S ribosomal RNA, partial sequence",0
"NR_119129.1 Rhodococcus rhodnii strain ATCC 35071 16S ribosomal RNA, partial sequence",0
"NR_119128.1 Rhodococcus zopfii strain ATCC 51349 16S ribosomal RNA, partial sequence",0
"NR_026283.1 Tolumonas auensis DSM 9187 strain TA 4r 16S ribosomal RNA, partial sequence",0
"NR_119171.1 Corynebacterium amycolatum strain NCFB 2768 16S ribosomal RNA, partial sequence",0
"NR_037039.1 Corynebacterium ammoniagenes strain Cooke J.V 9.6 16S ribosomal RNA, partial sequence",0
"NR_118808.1 Psychrobacter immobilis strain ATCC 43116 16S ribosomal RNA, partial sequence",0
"NR_037040.1 Corynebacterium flavescens strain NCDO 1320 16S ribosomal RNA, partial sequence",0
"NR_119179.1 Corynebacterium matruchotii strain DSM 20635 16S ribosomal RNA, partial sequence",-1
"NR_026248.1 Catonella morbi ATCC 51271 16S ribosomal RNA, partial sequence",0
"NR_037038.1 Corynebacterium propinquum strain B 77159 16S ribosomal RNA gene, partial sequence",0
"NR_037041.1 Corynebacterium striatum strain Minnett 16S ribosomal RNA, partial sequence",0
"NR_119178.1 Corynebacterium urealyticum DSM 7109 16S ribosomal RNA, partial sequence",0
"NR_119180.1 Corynebacterium xerosis strain DSM 20743 16S ribosomal RNA, partial sequence",0
"NR_119188.1 Johnsonella ignava ATCC 51276 16S ribosomal RNA, partial sequence",0
"NR_027602.1 Ferrimonas balearica strain PA 16S ribosomal RNA, partial sequence",0
"NR_026530.1 Streptomyces macrosporus strain A1201 16S ribosomal RNA, partial sequence",0
"NR_026529.1 Streptomyces thermolineatus strain A1484 16S ribosomal RNA, partial sequence",0
"NR_026528.1 Streptomyces thermovulgaris strain R10 16S ribosomal RNA, partial sequence",0
"NR_027616.1 Streptomyces thermoviolaceus strain DSM 40443 16S ribosomal RNA, partial sequence",0
"NR_025876.1 Bradyrhizobium oligotrophicum S58 16S ribosomal RNA, partial sequence",0
"NR_115576.1 Schinkia azotoformans strain DSM 1046 16S ribosomal RNA, partial sequence",0
"NR_115577.1 Pseudobacillus badius strain ATCC 14574 16S ribosomal RNA, partial sequence",0
"NR_115578.1 Bacillus benzoevorans strain DSM 5391 16S ribosomal RNA, partial sequence",0
"NR_115579.1 Niallia circulans strain IAM12462 16S ribosomal RNA, partial sequence",0
"NR_115580.1 Heyndrickxia coagulans strain JCM 2257 16S ribosomal RNA, partial sequence",0
"NR_115581.1 Cytobacillus firmus strain JCM2512 16S ribosomal RNA, partial sequence",0
"NR_115582.1 Lederbergia lenta strain JCM2511 16S ribosomal RNA, partial sequence",-1
"NR_115583.1 Bacillus smithii strain JCM9076 16S ribosomal RNA, partial sequence",0
"NR_115585.1 Paenibacillus macerans strain JCM2500 16S ribosomal RNA, partial sequence",0
"NR_115586.1 Paenibacillus validus strain DSM 3037 16S ribosomal RNA, partial sequence",0
"NR_025978.1 Halodesulfovibrio aestuarii strain W218 16S ribosomal RNA, partial sequence",0
"NR_115602.1 Virgibacillus pantothenticus strain IAM11061 16S ribosomal RNA, partial sequence",0
"NR_115603.1 Peribacillus simplex NBRC 15720 = DSM 1321 16S ribosomal RNA, partial sequence",0
"NR_026303.1 Oleidesulfovibrio vietnamensis strain G3 100 16S ribosomal RNA, partial sequence",0
"NR_119092.1 Gloeothece membranacea strain PCC 6501 16S ribosomal RNA, partial sequence",0
"NR_115605.1 Lactiplantibacillus plantarum strain JCM 1149 16S ribosomal RNA, partial sequence",0
"NR_029133.1 Lactiplantibacillus pentosus strain 124-2 16S ribosomal RNA, partial sequence",0
"NR_025981.1 Butyrivibrio fibrisolvens strain ATCC 19171 16S ribosomal RNA, partial sequence",0
"NR_118799.1 Thiomonas thermosulfata strain ATCC 51520 16S ribosomal RNA, partial sequence",-1
"NR_118810.1 Sulfurospirillum barnesii SES-3 16S ribosomal RNA, partial sequence",0
"NR_025982.1 Pelotalea chapellei strain 172 16S ribosomal RNA, partial sequence",0
"NR_036779.1 Geothrix fermentans strain H5 16S ribosomal RNA, partial sequence",0
"NR_044779.1 Syntrophotalea venetiana strain Gra PEG 1 16S ribosomal RNA, partial sequence",0
"NR_118798.1 Stutzerimonas stutzeri strain CCUG 11256 16S ribosomal RNA, partial sequence",0
"NR_025972.1 Stutzerimonas balearica strain SP1402 16S ribosomal RNA, partial sequence",0
"NR_026211.1 Corynebacterium auris strain DSM 44122 16S ribosomal RNA, partial sequence",-1
"NR_036997.1 Fervidobacterium gondwanense strain AB39 16S ribosomal RNA, partial sequence",-1
"NR_044951.1 Tsukamurella spumae strain N1171 16S ribosomal RNA, partial sequence",0
"NR_026524.1 Rhodococcus wratislaviensis strain NCIMB 13082 16S ribosomal RNA, partial sequence",0
"NR_044654.1 Halomonas cupida strain 79 16S ribosomal RNA, partial sequence",-1
"NR_025927.1 Bisbaumannia pacifica strain 62 16S ribosomal RNA, partial sequence",0
"NR_025928.1 Cobetia marina strain C-1 16S ribosomal RNA, partial sequence",0
"NR_044952.1 Legionella adelaidensis strain NCTC 12735 16S ribosomal RNA, partial sequence",0
"NR_044953.1 Legionella birminghamensis strain NCTC 12437 16S ribosomal RNA, partial sequence",0
"NR_044954.1 Legionella cherrii strain NCTC 11976 16S ribosomal RNA, partial sequence",0
"NR_044955.1 Legionella cincinnatiensis strain NCTC 12438 16S ribosomal RNA, partial sequence",0
"NR_044956.1 Legionella fairfieldensis strain NCTC 12488 16S ribosomal RNA, partial sequence",0
"NR_044957.1 Legionella geestiana strain NCTC 12373 16S ribosomal RNA, partial sequence",0
"NR_044958.1 Legionella gratiana strain NCTC 12388 16S ribosomal RNA, partial sequence",0
"NR_044959.1 Legionella jamestowniensis strain NCTC 11981 16S ribosomal RNA, partial sequence",0
"NR_044960.1 Legionella lansingensis strain NCTC 12830 16S ribosomal RNA, partial sequence",0
"NR_044962.1 Legionella moravica strain NCTC 12239 16S ribosomal RNA, partial sequence",0
"NR_044964.1 Legionella parisiensis strain NCTC 11983 16S ribosomal RNA, partial sequence",0
"NR_044965.1 Legionella quateirensis strain 1335 16S ribosomal RNA, partial sequence",0
"NR_044966.1 Legionella quinlivanii strain 1442-Aus-E 16S ribosomal RNA, partial sequence",0
"NR_044967.1 Legionella sainthelensi strain NCTC 11988 16S ribosomal RNA, partial sequence",0
"NR_119320.1 Legionella shakespearei strain NCTC 12829 16S ribosomal RNA, partial sequence",0
"NR_044969.1 Legionella steigerwaltii strain NCTC 11991 16S ribosomal RNA, partial sequence",0
"NR_044970.1 Legionella wadsworthii strain NCTC 11532 16S ribosomal RNA, partial sequence",0
"NR_044971.1 Legionella worsleiensis strain NCTC 12377 16S ribosomal RNA, partial sequence",0
"NR_044902.1 Edaphosphingomonas haloaromaticamans strain A175 16S ribosomal RNA, partial sequence",0
"NR_026304.1 Sphingobium xenophagum strain BN6 16S ribosomal RNA, partial sequence",0
"NR_115497.1 Sphingobacterium multivorum strain IFO 14947 16S ribosomal RNA, partial sequence",-1
"NR_115498.1 Sphingobacterium spiritivorum strain JCM 1277 16S ribosomal RNA, partial sequence",-1
"NR_026266.1 Verrucomicrobium spinosum DSM 4136 = JCM 18804 16S ribosomal RNA, partial sequence",0
"NR_119190.1 Aeromonas hydrophila strain DSM 30187 16S ribosomal RNA, partial sequence",0
"NR_036794.1 Klebsiella pneumoniae strain DSM 30104 16S ribosomal RNA, partial sequence",0
"NR_044870.1 Leucothrix mucor DSM 2157 16S ribosomal RNA, partial sequence",0
"NR_118811.1 Mycoplasmopsis agalactiae PG2 16S ribosomal RNA, partial sequence",0
"NR_025984.1 Metamycoplasma alkalescens strain PG51 16S ribosomal RNA, partial sequence",0
"NR_025986.1 Mycoplasmopsis bovirhinis strain PG43 16S ribosomal RNA, partial sequence",0
"NR_025987.1 Mesomycoplasma bovoculi M165/69 16S ribosomal RNA, partial sequence",0
"NR_025988.1 Metamycoplasma canadense strain 275c 16S ribosomal RNA, partial sequence",0
"NR_044781.1 Mesomycoplasma conjunctivae strain HRC/583 16S ribosomal RNA, partial sequence",0
"NR_025989.1 Mesomycoplasma ovipneumoniae strain Y-98 16S ribosomal RNA, partial sequence",0
"NR_025985.1 Mycoplasmoides alvi strain Isley 16S ribosomal RNA, partial sequence",0
"NR_044780.1 Denitrobacterium detoxificans strain NPOH1 16S ribosomal RNA, partial sequence",0
"NR_026531.1 Schnuerera ultunensis strain BS 16S ribosomal RNA, partial sequence",0
"NR_036801.1 Methylophaga marina strain 222 16S ribosomal RNA, partial sequence",0
"NR_026313.1 Methylophaga sulfidovorans strain RB-1 16S ribosomal RNA, partial sequence",0
"NR_036802.1 Methylophaga thalassica strain YK-4015 16S ribosomal RNA, partial sequence",0
"NR_029304.1 Halobacillus litoralis strain SL-4 16S ribosomal RNA, partial sequence",-1
"NR_119131.1 Rubinisphaera brasiliensis DSM 5305 16S ribosomal RNA, partial sequence",0
"NR_026311.1 Salinicoccus roseus strain DSM 5351 16S ribosomal RNA, partial sequence",-1
"NR_026243.1 Propionigenium maris strain 10succ1 16S ribosomal RNA, partial sequence",0
"NR_118814.1 Psychrobacter frigidicola strain ACAM 304 16S ribosomal RNA, partial sequence",0
"NR_118815.1 Psychrobacter phenylpyruvicus strain ATCC 23333 16S ribosomal RNA, partial sequence",0
"NR_118813.1 Psychrobacter urativorans strain ATCC 15174 16S ribosomal RNA, partial sequence",0
"NR_025992.1 Vibrio scophthalmi strain A089 16S ribosomal RNA, partial sequence",0
"NR_119184.1 Nocardia pseudobrasiliensis strain ATCC 51512 16S ribosomal RNA, partial sequence",0
"NR_044783.1 Pseudodesulfovibrio halophilus strain SL 8903 16S ribosomal RNA, partial sequence",0
"NR_118816.1 Desulfohalobium retbaense DSM 5692 16S ribosomal RNA, partial sequence",0
"NR_044777.1 Capnocytophaga granulosa strain B0611 16S ribosomal RNA, partial sequence",0
"NR_044778.1 Dysgonomonas capnocytophagoides strain CDC F9047 16S ribosomal RNA, partial sequence",0
"NR_118809.1 Capnocytophaga haemolytica strain LMG 16021 16S ribosomal RNA, partial sequence",0
"NR_027581.1 Capnocytophaga ochracea strain DSM 7271 16S ribosomal RNA, partial sequence",0
"NR_115606.1 Staphylococcus aureus strain ATCC 12600 16S ribosomal RNA, partial sequence",0
"NR_036828.1 Staphylococcus aureus strain MVF-7 16S ribosomal RNA, partial sequence",0
"NR_036897.1 Staphylococcus auricularis strain WK 811M 16S ribosomal RNA, partial sequence",0
"NR_036900.1 Macrococcoides caseolyticum strain 235 16S ribosomal RNA, partial sequence",0
"NR_036901.1 Staphylococcus chromogenes strain CBCC 1462 16S ribosomal RNA, partial sequence",0
"NR_036902.1 Staphylococcus cohnii strain GH 137 16S ribosomal RNA, partial sequence",0
"NR_036904.1 Staphylococcus epidermidis strain Fussel 16S ribosomal RNA, partial sequence",0
"NR_027215.1 Staphylococcus felis strain GD521 16S ribosomal RNA, partial sequence",0
"NR_036903.1 Staphylococcus gallinarum strain VIII1 16S ribosomal RNA, partial sequence",0
"NR_036905.1 Staphylococcus hyicus strain D. Sompolinsky no. 1 16S ribosomal RNA, partial sequence",0
"NR_036829.1 Staphylococcus intermedius strain H11/68 16S ribosomal RNA, partial sequence",0
"NR_043418.1 Mammaliicoccus lentus strain MAFF 911385 16S ribosomal RNA, partial sequence",0
"NR_036906.1 Staphylococcus simulans strain MK 148 16S ribosomal RNA, partial sequence",0
"NR_036907.1 Staphylococcus xylosus strain KL 162 16S ribosomal RNA, partial sequence",0
"NR_029309.1 Geovibrio ferrireducens strain PAL-1 16S ribosomal RNA, partial sequence",0
"NR_026315.1 Pseudobutyrivibrio ruminis strain DSM 9787 16S ribosomal RNA, partial sequence",0
"NR_036959.1 Halocella cellulosilytica strain Z-10151 16S ribosomal RNA, partial sequence",0
"NR_026259.1 Orenia marismortui strain DSM 5156 16S ribosomal RNA, partial sequence",0
"NR_036960.1 Halobacteroides halobius strain MD-1 16S ribosomal RNA, partial sequence",0
"NR_026260.1 Halanaerobacter lacunarum strain DSM 6640 16S ribosomal RNA, partial sequence",0
"NR_029299.1 Acetohalobium arabaticum strain Z-7288 16S ribosomal RNA, partial sequence",0
"NR_118692.1 Blautia obeum ATCC 29174 16S ribosomal RNA, partial sequence",0
"NR_027579.1 [Ruminococcus] lactaris ATCC 29176 16S ribosomal RNA, partial sequence",0
"NR_036777.1 [Ruminococcus] torques strain VPI B2-51 16S ribosomal RNA, partial sequence",0
"NR_119224.1 Weissella hellenica strain NCFB 2973 16S ribosomal RNA, partial sequence",-1
"NR_026010.1 Heyndrickxia sporothermodurans strain M215 16S ribosomal RNA, partial sequence",0
"NR_118832.1 Heyndrickxia sporothermodurans strain M215 16S ribosomal RNA, partial sequence",0
"NR_118833.1 Heyndrickxia sporothermodurans strain M215 16S ribosomal RNA, partial sequence",0
"NR_036776.1 Blautia producta strain 2396 16S ribosomal RNA, partial sequence",0
"NR_029160.1 Ruminococcus callidus strain ATCC 27760 16S ribosomal RNA, partial sequence",0
"NR_118690.1 Mediterraneibacter gnavus ATCC 29149 16S ribosomal RNA, partial sequence",0
"NR_025929.1 Ruminococcus albus 7 = DSM 20455 16S ribosomal RNA, partial sequence",0
"NR_118691.1 Trichococcus pasteurii strain ATCC 35945 16S ribosomal RNA, partial sequence",0
"NR_025930.1 Ruminococcus bromii strain ATCC 27255 16S ribosomal RNA, partial sequence",-1
"NR_025931.1 Ruminococcus flavefaciens strain C94 16S ribosomal RNA, partial sequence",0
"NR_114809.1 Paenibacillus apiarius strain DSM 5581 16S ribosomal RNA, partial sequence >NR_118834.1 Paenibacillus apiarius strain NRRL NRS-1438 16S ribosomal RNA, partial sequence",0
"NR_026275.1 Agrococcus jenensis strain DSM 9580 16S ribosomal RNA, partial sequence >NR_115028.1 Agrococcus jenensis strain DSM 9580 16S ribosomal RNA, partial sequence",0
"NR_026300.1 Spirochaeta asiatica strain Z-7591 16S ribosomal RNA, partial sequence",0
"NR_026301.1 Alkalispirochaeta alkalica DSM 8900 strain Z-7491 16S ribosomal RNA, partial sequence",0
"NR_026302.1 Spirochaeta africana DSM 8902 strain Z-7692 16S ribosomal RNA, partial sequence",0
"NR_026249.1 Sphingobium chlorophenolicum strain ATCC 33790 16S ribosomal RNA, partial sequence",0
"NR_149293.1 Oceanivirga salmonicida strain AVG 2115 16S ribosomal RNA, partial sequence",-1
