Header,Cluster
"KT722385.1 Billardia subrufa small subunit ribosomal RNA gene, partial sequence",1
"KT722384.1 Antarctoscyphus spiralis small subunit ribosomal RNA gene, partial sequence",1
"KT722383.1 Antarctoscyphus grandis small subunit ribosomal RNA gene, partial sequence",1
"KT722382.1 Aglaophenia rhynchocarpa small subunit ribosomal RNA gene, partial sequence",1
"AB712518.1 Femsjonia peziziformis TUFC13833 small subunit ribosomal RNA gene, partial sequence",1
"AB712517.1 Ditiola radicata HHB-12010 small subunit ribosomal RNA gene, partial sequence",1
"AB712515.1 Dacryopinax spathularia TUFC12846 small subunit ribosomal RNA gene, partial sequence",1
"AB712512.1 Dacrymyces variisporus TUFC14203 small subunit ribosomal RNA gene, partial sequence",1
"AB712510.1 Unilacryma unispora TUFC13832 small subunit ribosomal RNA gene, partial sequence",1
"AB712505.1 Dacrymyces san-augustinii MAFF 240141 small subunit ribosomal RNA gene, partial sequence",1
"AB712504.1 Dacrymyces punctiformis TUFC13053 small subunit ribosomal RNA gene, partial sequence",1
"AB712503.1 Dacrymyces pinacearum TUFC13332 small subunit ribosomal RNA gene, partial sequence",1
"AB712502.1 Dacrymyces novae-zelandiae TUFC12827 small subunit ribosomal RNA gene, partial sequence",1
"AB712501.1 Dacrymyces minutus HNo.648 small subunit ribosomal RNA gene, partial sequence",1
"AB712500.1 Dacrymyces minor TUFC12836 small subunit ribosomal RNA gene, partial sequence",1
"AB712498.1 Dacrymyces lacrymalis TUFC13327 small subunit ribosomal RNA gene, partial sequence",1
"AB712497.1 Dacrymyces flabelliformis HHB-18308 small subunit ribosomal RNA gene, partial sequence",1
"AB712492.1 Dacrymyces capitatus CBS 293.82 small subunit ribosomal RNA gene, partial sequence",1
"AB712490.1 Dacrymyces ancyleus MAFF 241177 small subunit ribosomal RNA gene, partial sequence",1
"AB712489.1 Dacrymyces adpressus TUFC12845 small subunit ribosomal RNA gene, partial sequence",1
"AB712488.1 Cerinomyces pallidus FP-150848 small subunit ribosomal RNA gene, partial sequence",1
"AB712483.1 Cerinomyces canadensis TUFC12876 small subunit ribosomal RNA gene, partial sequence",1
"AB712482.1 Cerinomyces albosporus TUFC12991 small subunit ribosomal RNA gene, partial sequence",1
"KU870461.1 Zoothamnium florens small subunit ribosomal RNA gene, partial sequence",1
"KU870460.1 Zoothamnium bucciniiformum small subunit ribosomal RNA gene, partial sequence",1
"KX008973.1 Plagiodinium belizeanum small subunit ribosomal RNA gene, partial sequence",1
"KX007999.1 Toxoplasma gondii small subunit ribosomal RNA gene, partial sequence",1
"KY886364.1 Brachionus calyciflorus small subunit ribosomal RNA gene, partial sequence",-1
"KY624502.1 Fragilidium duplocampanaeforme small subunit ribosomal RNA gene, partial sequence",1
"KF874235.1 Ceratomyxa porrecta small subunit ribosomal RNA gene, partial sequence",1
"KF874229.1 Parvicapsula irregularis small subunit ribosomal RNA gene, partial sequence",1
"JQ690364.1 Myxobolus turpisrotundus small subunit ribosomal RNA gene, partial sequence",-1
"KY203390.1 Myxobolus lepomis small subunit ribosomal RNA gene, partial sequence",1
"LC090552.1 Prototheca tumulicola T6713-13-10 small subunit ribosomal RNA gene, partial sequence",1
"KY859764.1 Acartia hudsonica CT small subunit ribosomal RNA gene, partial sequence",1
"LC120750.1 Balanoglossus carnosus small subunit ribosomal RNA gene, partial sequence",1
"KY694965.1 Terrazoanthus onoi small subunit ribosomal RNA gene, partial sequence",1
"LC223108.1 Tubiluchus soyoae small subunit ribosomal RNA gene, partial sequence",1
"JX169825.1 Apatococcus lobatus SAG 2037 small subunit ribosomal RNA gene, partial sequence",1
"JQ259919.1 Bracteacoccus ruber CCAP 221/7 small subunit ribosomal RNA gene, partial sequence",1
"JN968589.1 Tetracystis excentrica SAG 92.80 small subunit ribosomal RNA gene, partial sequence",1
"JN904007.1 Chloromonas actinochloris SAG 34.72 small subunit ribosomal RNA gene, partial sequence",1
"JN904001.1 Carteria lunzensis SAG 8-3 small subunit ribosomal RNA gene, partial sequence",1
"JN903994.1 Tetracystis diplobionticoidea SAG 33.95 small subunit ribosomal RNA gene, partial sequence",1
"JN903993.1 Eubrownia dissociata SAG 207.1 small subunit ribosomal RNA gene, partial sequence",1
"JN903989.1 Chlamydomonas meslinii SAG 12.72 small subunit ribosomal RNA gene, partial sequence",1
"JN903981.1 Chlamydomonas raudensis SAG 49.72 small subunit ribosomal RNA gene, partial sequence",1
"JN903980.1 Chlamydomonas moewusii SAG 11-61b small subunit ribosomal RNA gene, partial sequence",1
"HQ710570.1 Vischeria stellata small subunit ribosomal RNA gene, partial sequence",1
"HQ710556.1 Chrysowaernella hieroglyphica small subunit ribosomal RNA gene, partial sequence",1
"HQ317312.1 Hemichloris antarctica small subunit ribosomal RNA gene, partial sequence",1
"HQ246313.1 Chlorosarcinopsis eremi BCP-FI5LVF16 small subunit ribosomal RNA gene, partial sequence",1
"DQ140144.1 Trachelomonas volvocinopsis small subunit ribosomal RNA gene, partial sequence",2
"DQ140139.1 Trachelomonas reticulata small subunit ribosomal RNA gene, partial sequence",2
"DQ009775.1 Pachycladella umbrina SAG 10.85 small subunit ribosomal RNA gene, partial sequence",1
"DQ009760.1 Chlorosarcina stigmatica UTEX 962 small subunit ribosomal RNA gene, partial sequence",1
"DQ009758.1 Chlorosarcinopsis bastropiensis UTEX 1698 small subunit ribosomal RNA gene, partial sequence",1
"DQ009749.1 Microglena reginae SAG 17.89 small subunit ribosomal RNA gene, partial sequence",1
"DQ009743.1 Asteromonas gracilis CCMP 140 small subunit ribosomal RNA gene, partial sequence",1
"AY780663.1 Pseudopediastrum kawraiskyi SAG 35.81 small subunit ribosomal RNA gene, partial sequence",1
"AY523034.1 Euglena geniculata SAG1224-21 small subunit ribosomal RNA gene, partial sequence",2
"AY523032.1 Euglena stellata Michigan (MI) 09 small subunit ribosomal RNA gene, partial sequence",-1
"AY221723.1 Cyclotella meneghiniana SAG 1020-1a small subunit ribosomal RNA gene, partial sequence",-1
"AF499922.1 Golenkinia brevispicula Hegewald 1981-68 small subunit ribosomal RNA gene, partial sequence",1
"AF499921.1 Micractinium pusillum SAG 7.93 small subunit ribosomal RNA gene, partial sequence",1
"AY220560.1 Chlamydomonas chlamydogama UTEX 103 small subunit ribosomal RNA gene, partial sequence",1
"AF124337.1 Halofilum salinum SAG 1.95 small subunit ribosomal RNA gene, partial sequence",1
"AF302770.1 Sphaeroplea annulina SAG 377-1a small subunit ribosomal RNA gene, partial sequence",1
"AF288363.1 Chlorotetraedron incus Sag 43.81 small subunit ribosomal RNA gene, partial sequence",1
"AF395438.1 Pteromonas angulosa SAG 64-3 small subunit ribosomal RNA gene, partial sequence",1
"AF395434.1 Chlamydomonas mexicana SAG 11-60a small subunit ribosomal RNA gene, partial sequence",1
"AF277651.1 Trochiscia hystrix UTEX LB 606 small subunit ribosomal RNA gene, partial sequence",1
"AF277649.1 Pseudoschroederia antillarum SAG B 15.86 small subunit ribosomal RNA gene, partial sequence",1
"AF228686.1 Neglectella solitaria SAG 83.80 small subunit ribosomal RNA gene, partial sequence",1
"AF182819.1 Carteria radiosa UTEXLB835 small subunit ribosomal RNA gene, partial sequence",1
"U41651.1 Vacuolaria virescens SAG B 1195-1 small subunit ribosomal RNA gene, partial sequence",1
"U73475.1 Treubaria setigera SAG 37.83 small subunit ribosomal RNA gene, partial sequence",1
"U70792.1 Chlamydomonas zebra SAG 10.83 small subunit ribosomal RNA gene, partial sequence",1
"U70789.1 Chlamydomonas pitschmannii SAG 14.73 small subunit ribosomal RNA gene, partial sequence",1
"U70783.1 Chloromonas asteroidea SAG 11-47 small subunit ribosomal RNA gene, partial sequence",1
"LC200466.1 Kudoa hexapunctata small subunit ribosomal RNA gene, partial sequence",1
"KX010599.1 Nyctotheroides pyriformis small subunit ribosomal RNA gene, partial sequence",1
"LC186029.1 Trichodina truttae small subunit ribosomal RNA gene, partial sequence",1
"KY403995.1 Hymenolepis microps small subunit ribosomal RNA gene, partial sequence",1
"KX856866.1 Myriotrochus antarcticus small subunit ribosomal RNA gene, partial sequence",1
"KX856863.1 Sigmodota contorta small subunit ribosomal RNA gene, partial sequence",1
"KX856861.1 Euapta tahitiensis small subunit ribosomal RNA gene, partial sequence",1
"KX856858.1 Chiridota laevis small subunit ribosomal RNA gene, partial sequence",1
"KX856855.1 Paroriza prouhoi small subunit ribosomal RNA gene, partial sequence",1
"KX856854.1 Holothuria hilla small subunit ribosomal RNA gene, partial sequence",1
"KX856826.1 Crucella scotiae small subunit ribosomal RNA gene, partial sequence",1
"KX856825.1 Zygothuria oxysclera small subunit ribosomal RNA gene, partial sequence",1
"KX856824.1 Mesothuria oktaknemus small subunit ribosomal RNA gene, partial sequence",1
"KX856823.1 Heteromolpadia tridens small subunit ribosomal RNA gene, partial sequence",1
"KX856820.1 Acaudina molpadioides small subunit ribosomal RNA gene, partial sequence",1
"KX856814.1 Orphnurgus glaber small subunit ribosomal RNA gene, partial sequence",-1
"KX856801.1 Molpadiodemas involutus small subunit ribosomal RNA gene, partial sequence",1
"KX856796.1 Protelpidia murrayi small subunit ribosomal RNA gene, partial sequence",1
"KX856793.1 Pannychia moseleyi small subunit ribosomal RNA gene, partial sequence",1
"KX856792.1 Enypniastes eximia small subunit ribosomal RNA gene, partial sequence",1
"KX856790.1 Psychropotes longicauda small subunit ribosomal RNA gene, partial sequence",1
"KY463322.1 Tetramitus dokdoensis small subunit ribosomal RNA gene, partial sequence",1
"KY513792.1 Acanthamoeba jacobsi small subunit ribosomal RNA gene, partial sequence",1
"JQ034424.1 Hartaetosiga balthica IOW94 small subunit ribosomal RNA gene, partial sequence",1
"JQ034422.1 Hartaetosiga minima IOW73 small subunit ribosomal RNA gene, partial sequence",1
"KY653921.1 Crisulipora occidentalis small subunit ribosomal RNA gene, partial sequence",1
"AB066645.1 Sporobolomyces boekhoutii ZP 344 small subunit ribosomal RNA gene, complete sequence",1
"AB066644.1 Sporobolomyces nakasei ZP 340 small subunit ribosomal RNA gene, partial sequence",1
"KX357144.1 Miamiensis avidus Ma/2 small subunit ribosomal RNA gene, partial sequence",1
"KX853875.1 Swima bombiviridis small subunit ribosomal RNA gene, complete sequence",1
"KX853874.1 Swima bombiviridis small subunit ribosomal RNA gene, complete sequence",1
"KR081636.1 Unguizetes incertus small subunit ribosomal RNA gene, complete sequence",1
"KR081634.1 Solenozetes carinatus small subunit ribosomal RNA gene, partial sequence",1
"KR081632.1 Rhynchoribates mirus small subunit ribosomal RNA gene, complete sequence",1
"KR081631.1 Plenotocepheus neotropicus small subunit ribosomal RNA gene, partial sequence",1
"KR081622.1 Microtegeus similis small subunit ribosomal RNA gene, partial sequence",1
"KR081619.1 Liacarus coracinus small subunit ribosomal RNA gene, complete sequence",1
"KR081614.1 Gymnodamaeus bicostatus small subunit ribosomal RNA gene, partial sequence",1
"KR081613.1 Globoppia maior small subunit ribosomal RNA gene, partial sequence",1
"KR081612.1 Gittella variabilis small subunit ribosomal RNA gene, complete sequence",1
"KR081607.1 Damaeus clavipes small subunit ribosomal RNA gene, complete sequence",1
"KR081605.1 Crotonia reticulata small subunit ribosomal RNA gene, complete sequence",1
"KR081603.1 Campachipteria brevisetosa small subunit ribosomal RNA gene, partial sequence",1
"KR081601.1 Ampullobates ecuadoriensis small subunit ribosomal RNA gene, complete sequence",1
"JN831849.1 Tintinnopsis kiangsuensis small subunit ribosomal RNA gene, partial sequence",1
"KX792202.1 Syllis pectinans small subunit ribosomal RNA gene, partial sequence",-1
"AB649039.1 Bulboplastis apyrenoidosa AYCC 11 small subunit ribosomal RNA gene, partial sequence",1
"AB649036.1 Neorhodella cyanea AYCC 307 small subunit ribosomal RNA gene, partial sequence",1
"KY554861.1 Thismia hillii small subunit ribosomal RNA gene, partial sequence",1
"KY554858.1 Afrothismia amietii small subunit ribosomal RNA gene, partial sequence",1
"KY362440.1 Hemidiscus cuneiformis small subunit ribosomal RNA gene, partial sequence",1
"KU672728.1 Synchytrium microbalum small subunit ribosomal RNA gene, partial sequence",1
"KM273028.1 Ceratomyxa leatherjacketi small subunit ribosomal RNA gene, partial sequence",1
"KM273027.1 Ceratomyxa verudensis small subunit ribosomal RNA gene, partial sequence",1
"KY016878.1 Zoropsis spinimana small subunit ribosomal RNA gene, partial sequence",1
"KY016873.1 Tengella radiata small subunit ribosomal RNA gene, partial sequence",1
"KY016872.1 Phanotea sathegyna small subunit ribosomal RNA gene, partial sequence",1
"KY016871.1 Liocranoides archeri small subunit ribosomal RNA gene, partial sequence",1
"KY016869.1 Kilyana hendersoni small subunit ribosomal RNA gene, partial sequence",1
"KY016866.1 Zodarion italicum small subunit ribosomal RNA gene, partial sequence",1
"KY016861.1 Storena cyanea small subunit ribosomal RNA gene, partial sequence",1
"KY016855.1 Leprolochus birabeni small subunit ribosomal RNA gene, partial sequence",1
"KY016853.1 Hermippus septemguttatus small subunit ribosomal RNA gene, partial sequence",1
"KY016852.1 Habronestes raveni small subunit ribosomal RNA gene, partial sequence",1
"KY016851.1 Diores femoralis small subunit ribosomal RNA gene, partial sequence",1
"KY016850.1 Cyrioctea spinifera small subunit ribosomal RNA gene, partial sequence",1
"KY016834.1 Waitkera waitakerensis small subunit ribosomal RNA gene, partial sequence",1
"KY016821.1 Tinytrema sandy small subunit ribosomal RNA gene, partial sequence",1
"KY016818.1 Morebilus fumosus small subunit ribosomal RNA gene, partial sequence",1
"KY016812.1 Trachelas tranquillus small subunit ribosomal RNA gene, partial sequence",1
"KY016802.1 Midgee thompsoni small subunit ribosomal RNA gene, partial sequence",1
"KY016783.1 Stephanopoides sexmaculata small subunit ribosomal RNA gene, partial sequence",1
"KY016782.1 Stephanopis ditissima small subunit ribosomal RNA gene, partial sequence",1
"KY016776.1 Epicadus heterogaster small subunit ribosomal RNA gene, partial sequence",1
"KY016769.1 Cebrenninus rugosus small subunit ribosomal RNA gene, partial sequence",1
"KY016760.1 Phoroncidia scutula small subunit ribosomal RNA gene, partial sequence",1
"KY016758.1 Euryopis spinifera small subunit ribosomal RNA gene, partial sequence",1
"KY016757.1 Episinus antipodianus small subunit ribosomal RNA gene, partial sequence",1
"KY016756.1 Argyrodes elevatus small subunit ribosomal RNA gene, partial sequence",1
"KY016755.1 Anelosimus eximius small subunit ribosomal RNA gene, partial sequence",1
"KY016749.1 Augacephalus junodi small subunit ribosomal RNA gene, partial sequence",1
"KY016746.1 Etienneus africanus small subunit ribosomal RNA gene, partial sequence",1
"KY016745.1 Tylorida striata small subunit ribosomal RNA gene, partial sequence",1
"KY016732.1 Monoblemma browni small subunit ribosomal RNA gene, partial sequence",1
"KY016731.1 Indicoblemma monticola small subunit ribosomal RNA gene, partial sequence",1
"KY016719.1 Neoramia setosa small subunit ribosomal RNA gene, partial sequence",1
"KY016700.1 Loxosceles spinulosa small subunit ribosomal RNA gene, partial sequence",1
"KY016694.1 Selenops cocheleti small subunit ribosomal RNA gene, partial sequence",1
"KY016687.1 Stedocys pagodas small subunit ribosomal RNA gene, partial sequence",1
"KY016684.1 Scytodes globula small subunit ribosomal RNA gene, partial sequence",1
"KY016683.1 Sitticus ranieri small subunit ribosomal RNA gene, partial sequence",1
"KY016677.1 Lyssomanes viridis small subunit ribosomal RNA gene, partial sequence",1
"KY016674.1 Holcolaetis xerampelina small subunit ribosomal RNA gene, partial sequence",1
"KY016673.1 Galianora sacha small subunit ribosomal RNA gene, partial sequence",1
"KY016672.1 Freya decorata small subunit ribosomal RNA gene, partial sequence",1
"KY016669.1 Bacelarella dracula small subunit ribosomal RNA gene, partial sequence",1
"KY016668.1 Asemonea tenuipes small subunit ribosomal RNA gene, partial sequence",1
"KY016663.1 Prodidomus rufus small subunit ribosomal RNA gene, partial sequence",1
