Header,Cluster,Confidence,Source
"NR_115648.1 Dactylosporangium matsuzakiense strain IFO 14259 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_115649.1 Dactylosporangium roseum strain IFO 14352 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_115650.1 Dactylosporangium fulvum strain IFO 14381 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_036858.1 Actinomadura viridilutea strain INMI 187 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_036859.1 Thermomonospora curvata strain B9 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_115652.1 Pilimelia terevasa strain IFO 15964 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_037136.1 Rathayibacter toxicus strain CS14 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_115646.1 Kineosporia aurantiaca JCM 3230 strain IFO 14067 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112012.1 Actinomadura luteofluorescens strain IFO 14668 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_040780.1 Nonomuraea dietziae strain IFO 14309 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112013.1 Parvopolyspora pallida strain IFO 14788 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_040781.1 Streptomyces yanii strain IFO 14669 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024649.1 Lentzea albida strain IFO 16102 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_040782.1 Actinocorallia aurea strain NBRC 14752 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024650.1 Actinoalloteichus caeruleus strain IFO 14455 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025883.1 Cryptosporangium arvum strain YU 629-21 16S ribosomal RNA gene, partial sequence",1,1.0,16S
"NR_029134.1 Cryptosporangium japonicum strain YU 636-3 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_036832.1 Spirillospora albida strain IFO 12248 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026314.1 Blautia hydrogenotrophica strain S5a36 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028722.1 Pseudoalteromonas distincta strain KMM 162 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_041711.1 Pseudoalteromonas distincta strain KMM638 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114695.1 Komagataeibacter sucrofermentans DSM 15973 strain BPR 2001 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_037100.1 Anoxybacillus pushchinoensis strain k-1 16S ribosomal RNA gene, partial sequence",1,1.0,16S
"NR_028002.1 Photobacterium indicum strain MBIC3157 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_125442.1 Leifsonia xyli subsp. cynodontis strain JCM 9733 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_037050.1 Thiorhodovibrio winogradskyi strain MBIC2776 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_043417.1 Aeropyrum pernix strain K1 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024934.1 Hylemonella gracilis ATCC 19624 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028711.1 Giesbergeria sinuosa strain LMG 4393 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028713.1 Curvibacter delicatus strain 146 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114461.1 Xylophilus ampelinus strain ATCC 33914 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114462.1 Paracidovorax avenae ATCC 19860 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114463.1 Paracidovorax konjaci strain ATCC 33996 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114464.1 Paracidovorax citrulli strain ATCC 29625 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114465.1 Paracidovorax cattleyae strain NCPPB 961 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028714.1 Acidovorax delafieldii strain 133 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024935.1 Acidovorax facilis strain CCUG 2113 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028715.1 Acidovorax temperans strain PHL 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028716.1 Hydrogenophaga taeniospiralis strain 2K1 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024936.1 Hydrogenophaga palleronii strain CCUG 20334 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028717.1 Hydrogenophaga pseudoflava strain GA3 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028718.1 Hydrogenophaga flava strain 2 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028719.1 Comamonas terrigena strain IMI 359870 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114466.1 Delftia acidovorans strain ACM 489 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_119217.1 Blautia producta ATCC 27340 = DSM 2950 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_036800.1 Mediterraneibacter gnavus ATCC 29149 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026312.1 Blautia schinkii strain B 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_115659.1 Roseibium aggregatum IAM 12614 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_043446.1 Pseudorhodobacter ferrugineus strain IAM 12616 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_043447.1 Thalassovita gelatinovora strain IAM 12617 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025886.1 Ahrensia kielensis strain B9 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_043448.1 Stappia stellulata strain IAM 12621 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_043449.1 Ruegeria atlantica strain IAM 14463 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024886.1 Fusibacter paucivorans strain SEBR 4211 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024887.1 Desulfobaculum senezii strain CVL 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028699.1 Solidesulfovibrio fructosivorans strain JJ 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024888.1 Amycolatopsis alba DSM 44262 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114438.1 Amycolatopsis coloradensis strain NRRL 3218 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024889.1 Prauserella rugosa strain DSM 43194 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114439.1 Amycolatopsis sulphurea strain DSM 46092 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_041698.1 Methanocaldococcus infernus strain ME 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024937.1 Hyphomonas adhaerens strain MHS-3 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024938.1 Hyphomonas johnsonii strain MHS-2 16S ribosomal RNA, partial sequence",1,0.8111610411197613,16S
"NR_024939.1 Hyphomonas hirschiana strain VP-5 16S ribosomal RNA, partial sequence",1,0.9024249320421052,16S
"NR_024940.1 Hyphomonas rosenbergii strain VP-6 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024941.1 Hyphomonas oceanitis strain SCH-89 16S ribosomal RNA, partial sequence",1,0.8226610852910616,16S
"NR_119261.1 Kitasatospora aureofaciens strain NRRL 2209 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026444.1 Streptomyces lydicus strain ATCC 25470 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112045.1 Asticcacaulis excentricus strain CB 48 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026436.1 Psychromonas antarctica strain star-1 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025314.1 Corynebacterium variabile strain DSM 20132 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_027612.1 Petrotoga mobilis strain SJ95 16S ribosomal RNA, partial sequence",1,0.9325039668519749,16S
"NR_025282.1 Thermobacillus xylanilyticus strain XE 16S ribosomal RNA, partial sequence",1,0.8448906851975091,16S
"NR_024857.1 Paenibacillus campinasensis strain 324 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028170.1 Halogeometricum borinquense strain PR 3 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026414.1 Thiolamprovum pedioforme strain DSM 3802 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_119250.1 Lamprocystis purpurea DSM 4197 16S ribosomal RNA, partial sequence",1,0.9988337242988559,16S
"NR_041702.1 Pseudomonas knackmussii B13 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_036836.1 Paracraurococcus ruber strain NS89 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_036877.1 Craurococcus roseus strain NS130 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112025.1 Streptococcus cristatus ATCC 51100 strain NCTC 12479 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024659.1 Streptococcus peroris ATCC 700780 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112026.1 Streptococcus infantis ATCC 700779 strain GTC 849 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_043003.1 Brucella melitensis biovar Melitensis strain 2000031283 16S ribosomal RNA, partial sequence >NR_043004.1 Brucella neotomae strain 2002721533 16S ribosomal RNA, partial sequence >NR_114469.1 Brucella abortus strain 544 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026020.1 Clostridium septicum strain Pasteur III 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025295.1 Aeromonas salmonicida subsp. smithia strain AS20/1/1 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114460.1 Cupriavidus gilardii strain LMG 5886 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026428.1 Hyphomicrobium hollandicum strain IFAM KB-677 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026430.1 Hyphomicrobium methylovorum strain DSM 5458 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026431.1 Hyphomicrobium denitrificans strain DSM 1869 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_036978.1 Hyphomicrobium facile strain IFAM H-526 16S ribosomal RNA gene, partial sequence",1,1.0,16S
"NR_027610.1 Hyphomicrobium facile subsp. ureaphilum strain IFAM CO-582 16S ribosomal RNA, partial sequence >NR_027611.1 Hyphomicrobium facile subsp. tolerans strain IFAM I-551 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026429.1 Hyphomicrobium zavarzinii strain ZV-622 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_119257.1 Filomicrobium fusiforme strain DSM 5304 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025299.1 Paenibacillus borealis strain KK19 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_119225.1 Pseudomonas multiresinivorans strain ATCC 700690 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_029311.1 Thermodesulfobacterium hveragerdense strain JSP 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026321.1 Thermodesulfovibrio yellowstonii strain R1ha3 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_037130.1 Solidesulfovibrio alcoholivorans strain SPSN 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028703.1 Salinivibrio proteolyticus strain DV 16S ribosomal RNA, partial sequence",1,0.7598844915487504,16S
"NR_037131.1 Methanocaldococcus fervens strain AG86 16S ribosomal RNA, partial sequence",1,0.9999257508792854,16S
"NR_036949.1 [Eubacterium] minutum strain SC 87K 16S ribosomal RNA, partial sequence >NR_118778.1 [Eubacterium] minutum strain SC 87K 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_027522.1 Haliangium ochraceum DSM 14365 strain SMP-2 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_036815.1 Streptomyces armeniacus strain 26A-32 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112046.1 Streptomyces armeniacus strain JCM 3070 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112047.1 Streptomyces armeniacus strain JCM 3070 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_036816.1 Streptomyces thermodiastaticus strain JCM 4840 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112048.1 Streptomyces thermodiastaticus strain JCM 4840 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_041954.1 Xylanibacter brevis strain GA33 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025300.1 Segatella albensis strain M384 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_118740.1 Treponema pectinovorum strain 8:A:33768 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026498.1 Phenylobacterium immobile strain E 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025303.1 Methanosarcina barkeri strain DSM 800 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_041956.1 Methanosarcina mazei strain DSM 2053, OCM 26 16S ribosomal RNA, partial sequence",1,0.9812070853795144,16S
"NR_114432.1 Desulfomicrobium baculatum strain X 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026466.1 Methylocella palustris strain K 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028720.1 Chitinophaga pinensis DSM 2588 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028708.1 Saccharococcus caldoxylosilyticus strain S1812 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024860.1 Actinobacillus succinogenes strain 130Z 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114483.1 Methanobacterium espanolae strain GP9 16S ribosomal RNA, partial sequence",-1,0.0,16S
"NR_041716.1 Methanobacterium ivanovii strain OCM 140 16S ribosomal RNA, partial sequence",1,0.8381026738293246,16S
"NR_114484.1 Methanothermobacter marburgensis strain Marburg 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_173528.1 Aromatoleum aromaticum strain pCyN1 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025301.1 Aminobacter aminovorans strain DSM 7048 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028876.1 Aminobacter aganoensis strain TH-3 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025302.1 Aminobacter niigataensis strain DSM 7050 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_037125.1 Desulfosarcina ovata strain oXyS1 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026419.1 Gemella sanguinis strain 2045-94 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026420.1 Gemella bergeri strain 617-93 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_041709.1 Paraburkholderia sartisoli strain RP007 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024952.1 Slackia exigua ATCC 700122 16S ribosomal RNA, partial sequence",1,0.9475217017494192,16S
"NR_028733.1 Slackia heliotrinireducens strain RHS1 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026405.1 Roseovarius tolerans strain EL-172 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026406.1 Antarctobacter heliothermus strain EL-219 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_027524.1 Cryptobacterium curtum strain 12-3 16S ribosomal RNA, partial sequence",1,0.939031749935494,16S
"NR_029135.1 Hydrogenovibrio marinus strain MH-110 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114485.1 Methanobacterium palustre strain F 16S ribosomal RNA, partial sequence",1,0.873635139635849,16S
"NR_114486.1 Methanobacterium thermaggregans strain OCM 141 16S ribosomal RNA, partial sequence",-1,0.0,16S
"NR_114487.1 Methanocorpusculum labreanum strain Z 16S ribosomal RNA, partial sequence",1,0.811088855629624,16S
"NR_114489.1 Methanoculleus bourgensis MS2 16S ribosomal RNA, partial sequence",-1,0.0,16S
"NR_114490.1 Methanofollis liminatans DSM 4140 strain GKZPZ 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114690.1 Thiorhodovibrio winogradskyi strain SSP1 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_044928.1 Macrococcus bovicus strain C2F4 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026445.1 Micromonospora gifhornensis strain HR1-2 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025309.1 Corynebacterium simulans strain UCL553 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028599.1 Kineosporia succinea strain I-273 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_111997.1 Kineosporia rhizophila strain I-449 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028600.1 Kineosporia rhamnosa strain I-132 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_027221.1 Lysobacter antibioticus strain USAM 3C 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028253.1 Methanoculleus palmolei strain DSM 4273 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025318.1 Isochromatium buderi strain DSM 176 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114698.1 Agrococcus citreus strain DSM 12453 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028888.1 Thiocystis violascens strain 6111 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114448.1 Mannheimia haemolytica strain NCTC 9380 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024907.1 Microlunatus spumicola strain Ben 107 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026427.1 Halanaerobacter salinarius strain SG3903 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024896.1 Mannheimia glucosida strain P925 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024897.1 Mannheimia varigena strain 177 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024898.1 Mannheimia ruminalis strain HPA92 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024899.1 Mannheimia granulomatis strain ATCC 49244 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024835.1 Lacticaseibacillus manihotivorans strain OND 32 16S ribosomal RNA, partial sequence",1,0.9537499986831403,16S
"NR_028691.1 Entomoplasma freundtii strain BARC318 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028603.1 Sulfolobus yangmingensis strain YM1 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112052.1 Eubacterium minutum ATCC 700079 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_025278.1 Bartonella tribocorum strain IBS 506 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026380.1 Corynebacterium kroppenstedtii strain DSM 44385 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026448.1 Arthrobacter rhombi strain F98.3HR69 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026449.1 Corynebacterium confusum strain DMMZ 2439 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_041958.1 Methylomonas scandinavica strain SR5 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024680.1 Vibrio rumoiensis strain S-1 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_028707.1 [Bacillus] selenitireducens MLS10 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_036852.1 Anaerobacillus arseniciselenatis strain E1H 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_040784.1 Oceanospirillum beijerinckii strain IFO 15445 16S ribosomal RNA gene, partial sequence",1,1.0,16S
"NR_112017.1 Oceanospirillum beijerinckii subsp. pelagicum strain IFO 13612 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112018.1 Oceanospirillum maris subsp. hiroshimense strain IFO 13616 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112019.1 Oceanospirillum maris subsp. williamsae strain IFO 15468 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024652.1 Oceanospirillum multiglobuliferum strain IFO 13614 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024653.1 Marinobacterium jannaschii strain IFO 15466 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024654.1 Allopseudospirillum japonicum strain ATCC 19191 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024655.1 Oceanobacter kriegii strain IFO 15467 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024656.1 Terasakiella pusilla strain IFO 13613 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024657.1 Marinospirillum minutulum strain ATCC 19193 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_040785.1 Marinospirillum megaterium strain H7 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_112020.1 Oceanospirillum maris strain ATCC 27509 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_036841.1 Erythrobacter sanguineus strain A91 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_026464.1 Ferribacterium limneticum strain cda-1 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024916.1 Desulfovibrio aminophilus strain ALA-3 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024917.1 Lacrimispora indolis SR3 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_114455.1 Thermanaerovibrio acidaminovorans DSM 6589 16S ribosomal RNA, partial sequence",1,0.9021538742351972,16S
"NR_024921.1 Anaeromusa acidaminophila strain DSM 3853 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024922.1 Peptoclostridium acidaminophilum DSM 3953 16S ribosomal RNA, partial sequence",1,1.0,16S
"NR_024858.1 Desulfocella halophila strain GSL-But2 16S ribosomal RNA, partial sequence",1,1.0,16S
